reviewerID,asin,overall,title,description,brand,price,imUrl
A1RRLGRKVI7U4M,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A2GILEHIDHGLFE,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A1IHQR1NT6CKVR,B00000JDFT,3.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A24LD9GCC60VIJ,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
AIH4T1700UJ35,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
AT2BYFEVLVITT,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A2M7M6IAS0TSJL,B00000JDFT,4.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A3B8CE11XEOESY,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A1YE2KK40M2TTG,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A381KSNVNMRPCQ,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A1XF7490LZWJWP,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A3BUWWG4PQBPEE,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A2AQ091Q8M7BJ6,B00000JDFT,4.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A3ARSFZ0LE9RVJ,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A286L1I65JAB0M,B00000JDFT,1.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A36VUDK1MTAMDK,B00000JDFT,1.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A3IX9AG6KSSN08,B00000JDFT,1.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A231WM2Z2JL0U3,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A3QVF4SI2MYQNE,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A3PY1QKRUE98LT,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A243HY69GIAHFI,B00000JDFT,4.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A1ENR2KRTIWEWV,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A1Q35LSACN9UKE,B00000JDFT,5.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
AT4OH21ATOXNC,B00000JDFT,4.0,Microsoft Sidewinder Precision Pro Joystick,"Microsoft(r) SideWinder(r) Precision Pro Now available with USB! Dominate with fully digital-optical technology. Pinpoint accuracy. Digital precision. Optimized speed. Rule the Game! With its 16-programmable button functions and fully-digital-optical technology, Microsoft SideWinder Precision Pro gives you the speed and accuracy to make every game your game.",,29.99,http://ecx.images-amazon.com/images/I/51J3M07MWNL._SY300_.jpg
A2YJL8OIMWB780,B00000JDG9,5.0,Microsoft Sidewinder Force Feedback Wheel,"The SideWinder Force Feedback Wheel is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick. For gamers looking for instant out of the box gameplay, the SideWinder Force Feedback Wheel includes two major hit titles, Microsoft Monster Truck Madness 2 and Microsoft CART Precision Racing, both designed to support force feedback effects. Designed with input from professional racecar drivers, the SideWinder Force Feedback Wheel offers the realistic look, performance and ruggedness that racing fanatics demand. This controller is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick.",,43.0,http://ecx.images-amazon.com/images/I/71GDTM5GYBL._SX300_.gif
A2JJ9LCXJQ0D05,B00000JDG9,4.0,Microsoft Sidewinder Force Feedback Wheel,"The SideWinder Force Feedback Wheel is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick. For gamers looking for instant out of the box gameplay, the SideWinder Force Feedback Wheel includes two major hit titles, Microsoft Monster Truck Madness 2 and Microsoft CART Precision Racing, both designed to support force feedback effects. Designed with input from professional racecar drivers, the SideWinder Force Feedback Wheel offers the realistic look, performance and ruggedness that racing fanatics demand. This controller is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick.",,43.0,http://ecx.images-amazon.com/images/I/71GDTM5GYBL._SX300_.gif
A6A37EAH4ALAN,B00000JDG9,5.0,Microsoft Sidewinder Force Feedback Wheel,"The SideWinder Force Feedback Wheel is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick. For gamers looking for instant out of the box gameplay, the SideWinder Force Feedback Wheel includes two major hit titles, Microsoft Monster Truck Madness 2 and Microsoft CART Precision Racing, both designed to support force feedback effects. Designed with input from professional racecar drivers, the SideWinder Force Feedback Wheel offers the realistic look, performance and ruggedness that racing fanatics demand. This controller is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick.",,43.0,http://ecx.images-amazon.com/images/I/71GDTM5GYBL._SX300_.gif
AYWDEOCBRVU6D,B00000JDG9,4.0,Microsoft Sidewinder Force Feedback Wheel,"The SideWinder Force Feedback Wheel is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick. For gamers looking for instant out of the box gameplay, the SideWinder Force Feedback Wheel includes two major hit titles, Microsoft Monster Truck Madness 2 and Microsoft CART Precision Racing, both designed to support force feedback effects. Designed with input from professional racecar drivers, the SideWinder Force Feedback Wheel offers the realistic look, performance and ruggedness that racing fanatics demand. This controller is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick.",,43.0,http://ecx.images-amazon.com/images/I/71GDTM5GYBL._SX300_.gif
A35FFF98DMESOU,B00000JDG9,3.0,Microsoft Sidewinder Force Feedback Wheel,"The SideWinder Force Feedback Wheel is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick. For gamers looking for instant out of the box gameplay, the SideWinder Force Feedback Wheel includes two major hit titles, Microsoft Monster Truck Madness 2 and Microsoft CART Precision Racing, both designed to support force feedback effects. Designed with input from professional racecar drivers, the SideWinder Force Feedback Wheel offers the realistic look, performance and ruggedness that racing fanatics demand. This controller is a compact, yet rugged state-of-the-art force feedback enabled PC steering wheel that includes an easy to release clamp for quick attaching and removing, sturdy, non-slip pedals, and a power supply brick.",,43.0,http://ecx.images-amazon.com/images/I/71GDTM5GYBL._SX300_.gif
AFXTKAO0CB354,B00000JKMB,5.0,Gravis PC Gamepad,"Combination control pad and joystick; Control direction switch for left or right handed play; User-selectable button configuration for single shot or Turbo fire buttons; Includes gavis utilities software for testing and calibration; Includes bonus action arcade game; Unique directional control and responsive buttons for faster response time; Digital-to-analog technology eliminates many installation, compatibility, and wear problems normally associated with Anaolg joysticks.",,23.94,http://ecx.images-amazon.com/images/I/71J1HR8ACGL._SX300_.gif
A2TT2Z4R2W6B6I,B00000JKMB,4.0,Gravis PC Gamepad,"Combination control pad and joystick; Control direction switch for left or right handed play; User-selectable button configuration for single shot or Turbo fire buttons; Includes gavis utilities software for testing and calibration; Includes bonus action arcade game; Unique directional control and responsive buttons for faster response time; Digital-to-analog technology eliminates many installation, compatibility, and wear problems normally associated with Anaolg joysticks.",,23.94,http://ecx.images-amazon.com/images/I/71J1HR8ACGL._SX300_.gif
AH2MMN35LWRYY,B00000JKMB,3.0,Gravis PC Gamepad,"Combination control pad and joystick; Control direction switch for left or right handed play; User-selectable button configuration for single shot or Turbo fire buttons; Includes gavis utilities software for testing and calibration; Includes bonus action arcade game; Unique directional control and responsive buttons for faster response time; Digital-to-analog technology eliminates many installation, compatibility, and wear problems normally associated with Anaolg joysticks.",,23.94,http://ecx.images-amazon.com/images/I/71J1HR8ACGL._SX300_.gif
A2NFLHENCYAXGD,B00000JKMB,1.0,Gravis PC Gamepad,"Combination control pad and joystick; Control direction switch for left or right handed play; User-selectable button configuration for single shot or Turbo fire buttons; Includes gavis utilities software for testing and calibration; Includes bonus action arcade game; Unique directional control and responsive buttons for faster response time; Digital-to-analog technology eliminates many installation, compatibility, and wear problems normally associated with Anaolg joysticks.",,23.94,http://ecx.images-amazon.com/images/I/71J1HR8ACGL._SX300_.gif
A1KL1YVYYMQE2E,B00000JKMB,5.0,Gravis PC Gamepad,"Combination control pad and joystick; Control direction switch for left or right handed play; User-selectable button configuration for single shot or Turbo fire buttons; Includes gavis utilities software for testing and calibration; Includes bonus action arcade game; Unique directional control and responsive buttons for faster response time; Digital-to-analog technology eliminates many installation, compatibility, and wear problems normally associated with Anaolg joysticks.",,23.94,http://ecx.images-amazon.com/images/I/71J1HR8ACGL._SX300_.gif
A18UVTUBPCYMCR,B00000JKMC,3.0,Gravis BlackHawk - Joystick - 5 button(s) - black,"The look and feel of an expensive flight stick at a truly affordable price.  Molded pistol grip with hand rest lets you play longer in comfort; Smooth action rotary throttle for realistic flight control; 4 quick-response buttons five you all the firepower you can handle; Heavy base keeps your joystick where you want it; Four programmable buttons, a responsive stick and a flexible control wheel (for throttle, rudder, trim or view control) keep you in command.  IBM PC or compatible - Standard PC game port.",Gravis,28.99,http://ecx.images-amazon.com/images/I/21JSSNCNSAL.jpg
A1VBBISF6E7BYQ,B00000JKMC,2.0,Gravis BlackHawk - Joystick - 5 button(s) - black,"The look and feel of an expensive flight stick at a truly affordable price.  Molded pistol grip with hand rest lets you play longer in comfort; Smooth action rotary throttle for realistic flight control; 4 quick-response buttons five you all the firepower you can handle; Heavy base keeps your joystick where you want it; Four programmable buttons, a responsive stick and a flexible control wheel (for throttle, rudder, trim or view control) keep you in command.  IBM PC or compatible - Standard PC game port.",Gravis,28.99,http://ecx.images-amazon.com/images/I/21JSSNCNSAL.jpg
A2GHP4JZ1SMVTM,B00000JKMC,5.0,Gravis BlackHawk - Joystick - 5 button(s) - black,"The look and feel of an expensive flight stick at a truly affordable price.  Molded pistol grip with hand rest lets you play longer in comfort; Smooth action rotary throttle for realistic flight control; 4 quick-response buttons five you all the firepower you can handle; Heavy base keeps your joystick where you want it; Four programmable buttons, a responsive stick and a flexible control wheel (for throttle, rudder, trim or view control) keep you in command.  IBM PC or compatible - Standard PC game port.",Gravis,28.99,http://ecx.images-amazon.com/images/I/21JSSNCNSAL.jpg
